IDPromo,IDBillet,IDPromotion,TauxPromotion,DateDebut,DateFin
11657,33159,2,29.93,2022-10-06,2022-10-22
11658,33163,3,11.45,2022-12-18,2023-01-05
11659,33174,3,33.85,2022-10-21,2022-11-13
11660,33175,3,9.4,2022-11-23,2022-12-17
11661,33177,2,19.2,2022-12-31,2023-01-16
11662,33178,3,7.29,2023-09-04,2023-09-23
11663,33181,3,7.94,2023-10-17,2023-11-02
11664,33182,3,7.05,2023-07-22,2023-08-09
11665,33185,2,7.33,2023-08-29,2023-09-19
11666,33187,3,19.73,2023-09-19,2023-10-01
11667,33191,3,28.4,2023-01-14,2023-02-05
11668,33192,3,9.19,2023-01-24,2023-02-09
11669,33194,2,15.36,2023-02-20,2023-03-03
11670,33205,3,34.8,2023-11-11,2023-11-30
11671,33215,1,18.86,2023-12-06,2023-12-28
11672,33216,1,22.97,2023-03-19,2023-04-08
11673,33222,2,15.07,2023-04-09,2023-04-29
11674,33223,2,12.18,2023-02-13,2023-03-05
11675,33224,2,14.78,2023-04-20,2023-05-11
11676,33225,3,7.93,2023-03-20,2023-04-05
11677,33226,2,8.34,2023-02-23,2023-03-10
11678,33229,2,7.17,2023-02-26,2023-03-10
11679,33231,1,24.06,2023-02-09,2023-03-04
11680,33234,2,18.22,2023-04-02,2023-04-21
11681,33236,2,10.0,2024-09-17,2024-10-10
11682,33237,2,16.64,2024-08-08,2024-08-21
11683,33239,2,33.32,2024-09-10,2024-09-26
11684,33241,2,5.96,2024-09-19,2024-10-03
11685,33253,1,13.07,2023-10-23,2023-11-12
11686,33254,2,11.99,2023-11-02,2023-11-25
11687,33255,2,15.23,2023-08-23,2023-09-08
11688,33256,1,17.01,2023-09-16,2023-10-01
11689,33260,3,18.74,2023-10-01,2023-10-17
11690,33261,3,8.22,2023-10-15,2023-11-08
11691,33265,2,5.43,2023-03-30,2023-04-15
11692,33268,3,18.69,2023-05-07,2023-05-30
11693,33269,1,15.61,2023-03-10,2023-03-29
11694,33270,1,7.53,2023-02-25,2023-03-11
11695,33271,3,16.37,2023-05-12,2023-05-29
11696,33277,1,8.73,2023-03-19,2023-04-01
11697,33278,3,16.06,2023-03-08,2023-03-25
11698,33280,3,19.93,2023-05-13,2023-05-30
11699,33282,2,23.35,2024-06-29,2024-07-11
11700,33285,2,23.46,2024-08-12,2024-09-03
11701,33286,3,25.03,2024-08-29,2024-09-09
11702,33290,2,11.64,2024-06-14,2024-07-03
11703,33292,2,33.14,2024-06-23,2024-07-12
11704,33294,2,34.63,2024-08-25,2024-09-13
11705,33297,3,21.48,2024-06-25,2024-07-17
11706,33298,2,34.01,2024-06-07,2024-06-30
11707,33300,1,24.13,2024-06-17,2024-07-13
11708,33301,3,12.09,2024-08-09,2024-08-31
11709,33302,2,10.86,2024-07-05,2024-07-19
11710,33308,2,18.56,2024-06-18,2024-07-04
11711,33313,1,6.47,2024-08-02,2024-08-27
11712,33314,1,26.58,2024-07-04,2024-07-26
11713,33319,2,30.68,2024-05-03,2024-05-21
11714,33320,2,16.35,2024-05-28,2024-06-25
11715,33326,3,18.45,2024-06-04,2024-06-21
11716,33329,1,18.53,2024-07-06,2024-07-20
11717,33330,2,29.51,2024-06-09,2024-06-29
11718,33331,2,8.76,2024-04-17,2024-05-13
11719,33332,3,20.84,2024-06-28,2024-07-18
11720,33333,3,13.7,2024-06-01,2024-06-20
11721,33334,2,23.39,2022-10-18,2022-11-09
11722,33337,1,15.79,2022-09-01,2022-09-21
11723,33340,2,19.13,2022-10-31,2022-11-18
11724,33341,2,18.3,2022-09-11,2022-10-02
11725,33356,2,24.13,2023-11-13,2023-12-01
11726,33357,1,7.21,2023-09-21,2023-10-06
11727,33364,2,33.41,2023-11-10,2023-11-26
11728,33368,1,7.65,2022-11-14,2022-12-01
11729,33370,3,13.1,2022-10-15,2022-11-04
11730,33372,2,33.76,2022-09-20,2022-10-13
11731,33376,2,9.88,2022-11-07,2022-11-25
11732,33386,3,27.91,2022-09-08,2022-09-23
11733,33388,3,18.6,2022-07-14,2022-07-30
11734,33392,2,9.84,2022-09-18,2022-10-03
11735,33403,3,22.5,2024-07-22,2024-08-12
11736,33404,2,13.51,2024-07-20,2024-08-10
11737,33413,2,14.74,2024-07-10,2024-08-01
11738,33415,3,27.07,2022-10-10,2022-10-25
11739,33416,3,25.81,2022-12-01,2022-12-26
11740,33420,1,19.63,2022-11-08,2022-12-02
11741,33421,1,29.64,2022-10-03,2022-10-29
11742,33425,3,15.62,2022-12-05,2022-12-30
11743,33428,3,33.75,2022-10-09,2022-11-03
11744,33431,2,19.26,2022-03-28,2022-04-22
11745,33435,2,20.91,2022-03-09,2022-03-21
11746,33436,2,14.03,2022-01-19,2022-02-02
11747,33437,3,33.39,2022-03-16,2022-04-06
11748,33438,2,8.36,2022-03-20,2022-04-06
11749,33441,2,13.06,2022-03-15,2022-03-30
11750,33446,1,12.01,2024-11-17,2024-12-01
11751,33447,1,6.99,2024-09-22,2024-10-17
11752,33448,1,19.56,2024-10-20,2024-11-07
11753,33451,2,27.78,2024-10-17,2024-11-03
11754,33453,1,6.83,2024-09-01,2024-09-12
11755,33454,1,23.07,2024-10-07,2024-10-26
11756,33456,3,9.59,2024-11-17,2024-11-30
11757,33457,2,5.68,2022-01-19,2022-02-02
11758,33461,1,27.89,2021-12-01,2021-12-27
11759,33474,1,28.54,2022-02-02,2022-02-26
11760,33475,1,13.78,2022-01-14,2022-01-29
11761,33479,1,32.15,2022-04-02,2022-04-26
11762,33480,3,18.56,2022-04-11,2022-05-05
11763,33484,2,19.3,2022-04-12,2022-05-03
11764,33485,3,19.89,2022-03-17,2022-04-11
11765,33487,2,31.63,2022-04-29,2022-05-24
11766,33489,2,6.69,2022-04-20,2022-05-03
11767,33490,1,18.9,2022-03-01,2022-03-20
11768,33491,3,24.09,2022-03-17,2022-04-11
11769,33494,1,29.96,2021-12-26,2022-01-18
11770,33496,1,21.22,2022-03-10,2022-03-26
11771,33497,2,16.87,2021-12-18,2022-01-08
11772,33498,1,31.14,2021-12-28,2022-01-15
11773,33500,1,12.93,2022-01-02,2022-01-17
11774,33501,1,27.88,2022-03-07,2022-03-25
11775,33502,3,14.22,2022-01-03,2022-01-23
11776,33504,1,14.54,2022-02-21,2022-03-10
11777,33511,3,32.31,2021-11-11,2021-12-06
11778,33513,2,22.66,2021-10-16,2021-11-06
11779,33515,1,23.42,2021-12-10,2021-12-29
11780,33517,2,16.08,2024-02-23,2024-03-07
11781,33518,2,27.13,2024-04-05,2024-04-16
11782,33520,1,15.33,2024-04-02,2024-04-18
11783,33524,2,25.81,2024-03-18,2024-04-05
11784,33525,2,26.01,2024-02-28,2024-03-22
11785,33528,2,6.22,2024-03-11,2024-03-25
11786,33530,1,15.05,2024-02-05,2024-02-24
11787,33531,1,15.08,2024-03-05,2024-03-20
11788,33532,1,34.6,2022-07-19,2022-08-08
11789,33536,2,33.4,2022-08-27,2022-09-19
11790,33540,1,23.01,2022-08-18,2022-08-28
11791,33541,1,26.06,2022-08-01,2022-08-24
11792,33547,1,21.27,2022-09-01,2022-09-25
11793,33549,2,29.4,2022-08-07,2022-08-28
11794,33551,1,7.01,2023-02-11,2023-03-11
11795,33553,2,11.05,2023-01-21,2023-02-08
11796,33557,2,19.15,2023-03-15,2023-03-30
11797,33561,3,29.61,2022-12-31,2023-01-16
11798,33566,2,25.01,2022-04-16,2022-05-11
11799,33568,2,22.1,2022-04-02,2022-04-26
11800,33569,3,11.21,2022-04-11,2022-04-22
11801,33571,1,18.65,2022-02-20,2022-03-10
11802,33575,1,31.35,2022-04-05,2022-04-28
11803,33579,1,5.91,2022-08-26,2022-09-10
11804,33582,2,31.1,2022-09-28,2022-10-22
11805,33583,2,11.53,2022-08-22,2022-09-03
11806,33584,3,25.54,2022-09-09,2022-09-27
11807,33588,3,15.56,2022-10-11,2022-10-31
11808,33591,2,16.57,2022-10-15,2022-10-27
11809,33594,1,32.4,2021-11-03,2021-11-27
11810,33595,1,24.41,2021-10-08,2021-10-23
11811,33596,1,18.78,2021-12-21,2022-01-09
11812,33600,3,17.17,2021-12-26,2022-01-13
11813,33606,3,25.82,2023-01-03,2023-01-25
11814,33608,2,9.45,2023-02-26,2023-03-18
11815,33611,3,13.2,2022-12-20,2023-01-05
11816,33612,3,5.1,2023-02-08,2023-02-20
11817,33614,1,15.18,2023-01-24,2023-02-07
11818,33617,2,21.94,2023-02-24,2023-03-14
11819,33622,3,23.74,2024-07-28,2024-08-20
11820,33623,1,15.22,2024-08-21,2024-09-04
11821,33625,3,16.49,2024-08-03,2024-08-22
11822,33628,2,15.24,2024-09-19,2024-10-15
11823,33632,1,16.37,2024-08-13,2024-09-03
11824,33635,2,20.48,2024-09-28,2024-10-24
11825,33645,2,33.05,2024-06-21,2024-07-16
11826,33646,2,12.4,2024-05-22,2024-06-04
11827,33648,3,22.54,2024-06-29,2024-07-18
11828,33652,2,20.35,2024-04-21,2024-05-14
11829,33654,3,34.04,2023-11-28,2023-12-15
11830,33655,2,31.24,2023-12-19,2024-01-09
11831,33656,3,8.75,2023-11-15,2023-12-05
11832,33657,3,16.7,2024-01-11,2024-02-03
11833,33658,1,17.85,2023-12-16,2024-01-02
11834,33660,2,26.53,2023-11-03,2023-12-01
11835,33664,1,24.52,2023-11-01,2023-11-19
11836,33669,1,21.88,2023-12-27,2024-01-15
11837,33672,1,9.14,2022-02-17,2022-03-07
11838,33678,2,25.9,2022-03-02,2022-03-15
11839,33679,1,23.27,2022-02-05,2022-02-18
11840,33683,3,23.2,2022-02-19,2022-03-11
11841,33684,2,5.78,2022-03-17,2022-04-10
11842,33686,1,33.02,2024-08-12,2024-08-29
11843,33689,1,16.16,2024-08-09,2024-08-27
11844,33699,1,34.93,2024-06-18,2024-07-05
11845,33701,2,18.18,2024-08-19,2024-09-14
11846,33702,3,14.13,2024-07-15,2024-08-02
11847,33703,3,14.03,2024-07-05,2024-07-23
11848,33704,1,19.33,2024-07-27,2024-08-15
11849,33706,2,21.47,2024-07-23,2024-08-12
11850,33709,1,31.04,2024-07-14,2024-08-06
11851,33711,1,13.15,2024-07-06,2024-07-26
11852,33724,2,21.63,2022-01-05,2022-01-18
11853,33728,1,29.49,2021-11-26,2021-12-16
11854,33729,2,22.87,2021-12-04,2021-12-22
11855,33734,1,27.35,2021-11-22,2021-12-16
11856,33735,1,13.51,2021-12-09,2022-01-05
11857,33740,3,23.98,2021-10-02,2021-10-24
11858,33745,1,21.89,2021-11-28,2021-12-21
11859,33748,3,23.44,2021-09-28,2021-10-21
11860,33750,1,34.53,2024-11-24,2024-12-13
11861,33755,2,25.03,2024-11-04,2024-11-24
11862,33756,3,18.57,2024-09-13,2024-09-27
11863,33766,2,26.48,2024-03-23,2024-04-05
11864,33768,3,28.26,2024-02-19,2024-03-01
11865,33769,2,23.79,2024-03-13,2024-04-03
11866,33776,1,22.45,2024-03-14,2024-04-08
11867,33781,3,33.98,2021-12-18,2021-12-31
11868,33782,3,25.93,2021-12-07,2021-12-23
11869,33783,1,12.59,2021-10-25,2021-11-16
11870,33786,1,10.23,2021-12-20,2022-01-06
11871,33799,1,29.4,2021-10-30,2021-11-17
11872,33801,3,22.6,2021-11-23,2021-12-16
11873,33802,2,6.13,2021-12-29,2022-01-23
11874,33806,3,6.53,2021-12-22,2022-01-07
11875,33807,3,11.45,2021-12-12,2022-01-06
11876,33808,3,13.14,2021-12-27,2022-01-17
11877,33810,2,28.78,2021-11-07,2021-11-27
11878,33811,3,22.54,2024-09-10,2024-10-03
11879,33814,3,20.82,2024-10-26,2024-11-15
11880,33815,3,20.69,2024-09-29,2024-10-15
11881,33821,1,33.54,2023-05-11,2023-05-25
11882,33822,3,13.01,2023-05-23,2023-06-03
11883,33824,3,10.7,2023-05-21,2023-06-08
11884,33827,2,21.09,2023-04-10,2023-05-02
11885,33828,3,31.63,2023-04-05,2023-04-26
11886,33839,3,13.23,2023-06-01,2023-06-23
11887,33840,3,27.1,2023-06-17,2023-07-02
11888,33844,3,8.39,2023-05-24,2023-06-12
11889,33845,3,15.72,2023-07-10,2023-08-04
11890,33849,3,22.95,2023-06-15,2023-07-03
11891,33853,2,7.71,2023-07-13,2023-08-03
11892,33862,1,6.87,2021-11-30,2021-12-23
11893,33870,2,10.95,2024-09-14,2024-10-08
11894,33872,1,17.36,2024-08-11,2024-08-22
11895,33878,2,28.79,2024-07-07,2024-08-02
11896,33882,2,15.9,2024-05-08,2024-05-29
11897,33886,3,32.82,2024-04-06,2024-04-25
11898,33888,3,28.94,2024-04-13,2024-04-29
11899,33894,1,34.59,2024-03-02,2024-03-16
11900,33896,1,18.14,2024-02-28,2024-03-18
11901,33899,3,11.15,2022-12-16,2023-01-01
11902,33902,2,33.35,2022-10-02,2022-10-28
11903,33903,1,26.12,2022-10-28,2022-11-08
11904,33904,1,33.59,2022-11-04,2022-11-30
11905,33908,1,21.22,2022-10-11,2022-11-01
11906,33910,3,8.92,2022-11-14,2022-12-05
11907,33912,1,15.98,2022-12-13,2023-01-03
11908,33920,3,6.31,2022-05-31,2022-06-19
11909,33922,3,32.47,2022-05-23,2022-06-14
11910,33924,1,18.46,2022-05-18,2022-05-31
11911,33925,1,14.51,2022-06-18,2022-07-04
11912,33926,1,21.88,2022-05-17,2022-06-07
11913,33928,2,19.95,2022-05-19,2022-06-06
11914,33937,2,19.31,2022-06-03,2022-06-25
11915,33941,1,31.51,2024-08-26,2024-09-17
11916,33942,1,6.38,2024-10-11,2024-10-26
11917,33943,2,27.64,2024-09-27,2024-10-12
11918,33947,1,17.05,2024-10-19,2024-11-10
11919,33948,3,6.45,2024-09-12,2024-10-09
11920,33958,1,26.12,2024-10-20,2024-10-31
11921,33960,2,7.94,2022-09-22,2022-10-16
11922,33961,3,6.79,2022-08-07,2022-08-25
11923,33963,3,29.37,2022-07-12,2022-07-31
11924,33965,1,27.31,2022-10-15,2022-11-01
11925,33967,1,5.59,2022-07-22,2022-08-04
11926,33970,3,28.34,2022-08-18,2022-09-05
11927,33971,2,14.88,2022-07-22,2022-08-11
11928,33972,3,14.36,2022-08-15,2022-09-05
11929,33974,2,17.6,2022-09-14,2022-10-05
11930,33977,1,30.21,2022-07-28,2022-08-19
11931,33978,1,5.17,2023-04-11,2023-05-05
11932,33983,2,23.66,2023-03-24,2023-04-16
11933,33993,2,17.84,2023-03-18,2023-04-07
11934,33998,3,6.42,2022-12-10,2022-12-21
11935,34000,3,19.04,2022-10-22,2022-11-08
11936,34001,1,27.37,2022-10-24,2022-11-13
11937,34009,3,12.31,2022-11-18,2022-12-01
11938,34010,2,33.57,2022-10-26,2022-11-14
11939,34011,1,30.19,2022-11-04,2022-11-22
11940,34013,2,27.04,2024-10-05,2024-10-18
11941,34016,1,8.76,2024-11-09,2024-12-01
11942,34019,3,13.85,2024-09-18,2024-10-08
11943,34023,2,25.71,2023-04-22,2023-05-14
11944,34024,1,11.53,2023-02-23,2023-03-10
11945,34025,3,15.51,2023-02-19,2023-03-10
11946,34029,2,31.18,2023-04-25,2023-05-18
11947,34030,2,25.43,2023-03-09,2023-03-29
11948,34033,2,6.57,2023-02-26,2023-03-21
11949,34035,1,27.93,2023-03-23,2023-04-10
11950,34036,2,16.47,2023-03-10,2023-03-30
11951,34042,1,17.41,2023-10-30,2023-11-27
11952,34048,2,22.87,2023-11-21,2023-12-14
11953,34053,1,23.78,2023-12-06,2023-12-19
11954,34054,3,9.58,2023-09-18,2023-10-09
11955,34057,2,5.92,2023-04-04,2023-04-19
11956,34058,2,15.15,2023-04-21,2023-05-18
11957,34060,1,10.11,2023-04-04,2023-04-23
11958,34061,2,32.8,2023-06-08,2023-07-02
11959,34064,2,7.42,2023-04-20,2023-05-08
11960,34065,2,23.15,2023-04-14,2023-05-02
11961,34068,3,17.43,2023-05-19,2023-06-14
11962,34070,1,31.21,2023-04-14,2023-05-03
11963,34076,1,23.99,2024-01-30,2024-02-15
11964,34078,2,28.37,2024-02-06,2024-02-27
11965,34080,1,21.03,2024-01-22,2024-02-10
11966,34083,2,25.89,2023-12-28,2024-01-17
11967,34087,3,28.06,2022-05-24,2022-06-04
11968,34088,3,23.04,2022-03-20,2022-04-05
11969,34092,1,14.33,2022-04-23,2022-05-08
11970,34094,3,6.85,2022-03-26,2022-04-13
11971,34098,3,34.23,2022-03-29,2022-04-16
11972,34100,1,32.84,2022-02-24,2022-03-11
11973,34101,3,9.15,2022-03-15,2022-04-12
11974,34108,2,9.24,2023-11-13,2023-12-02
11975,34113,1,10.76,2023-12-23,2024-01-13
11976,34114,3,22.39,2024-03-08,2024-03-20
11977,34119,2,10.11,2024-02-13,2024-02-28
11978,34120,1,21.82,2024-03-09,2024-03-28
11979,34123,2,14.02,2024-01-20,2024-02-11
11980,34124,1,32.32,2024-02-29,2024-03-12
11981,34126,2,7.64,2024-03-08,2024-03-27
11982,34130,1,21.99,2024-06-16,2024-06-27
11983,34133,2,24.32,2024-05-28,2024-06-09
11984,34137,1,16.01,2024-05-07,2024-06-02
11985,34142,1,23.71,2024-06-06,2024-06-25
11986,34148,1,12.78,2023-02-20,2023-03-16
11987,34149,3,11.79,2023-03-10,2023-03-24
11988,34154,1,21.12,2023-02-22,2023-03-14
11989,34155,1,28.62,2023-02-28,2023-03-16
11990,34161,1,30.0,2023-03-10,2023-04-02
11991,34163,3,18.71,2023-03-08,2023-03-26
11992,34164,1,22.88,2023-01-29,2023-02-24
11993,34166,1,32.34,2023-02-18,2023-03-07
11994,34169,3,23.89,2023-03-13,2023-03-24
11995,34172,1,8.98,2023-02-16,2023-03-07
11996,34175,3,5.88,2022-12-18,2023-01-15
11997,34176,1,15.64,2022-12-23,2023-01-10
11998,34180,3,27.36,2023-05-26,2023-06-09
11999,34184,3,10.21,2023-08-05,2023-08-24
12000,34189,3,14.92,2023-07-22,2023-08-15
12001,34201,3,12.38,2022-05-01,2022-05-17
12002,34202,1,22.58,2022-04-02,2022-04-15
12003,34203,3,16.87,2022-03-25,2022-04-13
12004,34207,2,33.46,2022-04-26,2022-05-18
12005,34209,3,25.64,2022-01-23,2022-02-19
12006,34210,2,14.49,2022-02-08,2022-02-26
12007,34212,3,13.97,2021-11-23,2021-12-15
12008,34213,2,11.9,2022-01-05,2022-01-29
12009,34219,2,9.98,2021-11-27,2021-12-11
12010,34222,3,9.26,2021-12-22,2022-01-14
12011,34224,1,28.63,2022-01-30,2022-02-14
12012,34225,3,5.75,2021-12-11,2022-01-03
12013,34226,2,12.39,2022-05-30,2022-06-20
12014,34227,1,34.99,2022-04-24,2022-05-15
12015,34230,1,22.57,2022-04-01,2022-04-24
12016,34238,2,32.69,2024-03-18,2024-03-31
12017,34240,1,33.24,2024-02-06,2024-02-18
12018,34246,3,26.15,2023-12-31,2024-01-15
12019,34249,2,19.89,2024-02-14,2024-03-04
12020,34251,1,13.21,2024-01-02,2024-01-20
12021,34258,3,10.65,2024-01-13,2024-02-04
12022,34259,3,25.03,2023-12-26,2024-01-19
12023,34260,2,31.5,2024-01-17,2024-02-12
12024,34261,3,15.31,2023-12-29,2024-01-11
12025,34263,3,23.21,2023-11-05,2023-11-29
12026,34265,3,8.09,2023-12-19,2024-01-06
12027,34277,3,16.58,2024-01-23,2024-02-06
12028,34281,2,25.37,2023-12-21,2024-01-12
12029,34282,3,32.83,2023-10-28,2023-11-14
12030,34288,3,24.44,2024-06-28,2024-07-17
12031,34289,3,24.02,2024-07-04,2024-07-20
12032,34290,1,18.84,2024-06-16,2024-06-27
12033,34294,3,34.42,2024-06-15,2024-07-05
12034,34299,1,12.41,2024-05-19,2024-06-16
12035,34304,2,27.83,2024-05-26,2024-06-13
12036,34309,3,24.25,2022-04-02,2022-04-19
12037,34315,1,34.0,2022-03-20,2022-04-06
12038,34317,2,8.33,2022-02-18,2022-03-05
12039,34320,1,32.54,2022-02-27,2022-03-17
12040,34322,2,15.79,2022-02-21,2022-03-12
12041,34324,2,8.59,2022-03-26,2022-04-17
12042,34328,2,31.75,2021-11-18,2021-12-13
12043,34333,1,10.52,2021-11-15,2021-11-30
12044,34334,1,20.69,2021-11-22,2021-12-12
12045,34336,3,30.47,2021-10-21,2021-11-13
12046,34345,2,29.44,2022-10-22,2022-11-10
12047,34346,3,5.74,2022-10-16,2022-11-04
12048,34347,1,17.57,2022-09-07,2022-09-24
12049,34351,1,21.92,2022-09-10,2022-09-27
12050,34357,2,23.16,2022-09-26,2022-10-15
12051,34362,2,30.64,2022-09-28,2022-10-23
12052,34363,1,24.54,2022-09-11,2022-10-02
12053,34367,3,10.35,2022-04-19,2022-05-14
12054,34368,1,12.08,2022-02-28,2022-03-21
12055,34369,3,21.27,2022-04-10,2022-05-05
12056,34373,3,29.78,2022-04-27,2022-05-17
12057,34378,1,20.44,2022-04-19,2022-05-09
12058,34379,3,11.26,2022-03-31,2022-04-23
12059,34380,2,22.28,2022-04-25,2022-05-09
12060,34389,3,9.85,2024-07-28,2024-08-12
12061,34390,2,17.35,2024-07-06,2024-07-27
12062,34391,1,11.24,2024-08-29,2024-09-12
12063,34392,2,27.13,2024-09-08,2024-09-29
12064,34393,2,31.46,2024-07-10,2024-07-29
12065,34397,1,7.23,2024-04-07,2024-04-28
12066,34400,2,18.93,2024-03-22,2024-04-11
12067,34404,2,26.32,2024-03-22,2024-04-18
12068,34408,3,33.92,2024-04-05,2024-04-17
12069,34411,2,34.67,2023-08-12,2023-09-01
12070,34412,2,18.76,2023-09-05,2023-09-25
12071,34415,1,31.29,2023-10-19,2023-11-07
12072,34417,3,26.93,2023-09-30,2023-10-17
12073,34418,3,13.77,2023-09-20,2023-10-08
12074,34422,2,13.59,2022-06-05,2022-06-21
12075,34429,3,8.79,2022-06-09,2022-06-24
12076,34431,3,18.16,2022-06-21,2022-07-13
12077,34432,3,9.51,2022-04-15,2022-05-07
12078,34434,2,7.47,2022-04-25,2022-05-14
12079,34435,2,24.0,2022-06-21,2022-07-12
12080,34437,3,13.23,2022-05-26,2022-06-15
12081,34438,1,33.43,2024-11-05,2024-11-30
12082,34442,3,5.19,2024-10-14,2024-11-03
12083,34445,1,6.6,2024-10-10,2024-11-02
12084,34448,1,14.1,2024-11-03,2024-12-01
12085,34449,3,25.63,2024-09-15,2024-10-04
12086,34452,3,15.35,2024-10-05,2024-10-22
12087,34453,3,13.82,2022-01-25,2022-02-08
12088,34454,2,33.76,2022-03-04,2022-03-22
12089,34456,2,24.09,2021-12-20,2022-01-11
12090,34457,1,8.56,2022-02-23,2022-03-19
12091,34464,2,23.35,2022-02-04,2022-02-20
12092,34465,1,7.52,2023-02-16,2023-03-06
12093,34466,2,10.68,2023-02-25,2023-03-16
12094,34482,1,27.94,2023-01-08,2023-02-01
12095,34483,3,18.69,2023-01-05,2023-01-27
12096,34484,1,31.58,2023-03-02,2023-03-22
12097,34486,2,26.73,2022-12-10,2022-12-31
12098,34487,2,17.77,2022-11-19,2022-12-16
12099,34497,3,25.95,2023-01-05,2023-01-26
12100,34503,3,23.06,2024-06-28,2024-07-21
12101,34506,3,15.02,2024-07-08,2024-07-29
12102,34516,1,13.31,2023-04-19,2023-05-05
12103,34520,3,5.74,2023-04-25,2023-05-19
12104,34521,1,14.67,2023-05-20,2023-06-12
12105,34523,1,12.92,2023-06-07,2023-06-25
12106,34527,2,14.95,2022-01-02,2022-01-21
12107,34529,3,14.7,2022-03-17,2022-04-03
12108,34530,2,32.34,2022-01-07,2022-01-24
12109,34531,2,31.86,2022-02-24,2022-03-21
12110,34532,2,13.97,2022-02-03,2022-03-01
12111,34533,2,16.14,2022-01-27,2022-02-06
12112,34535,1,30.76,2022-03-14,2022-04-03
12113,34536,2,23.94,2022-02-27,2022-03-20
12114,34537,3,16.94,2022-03-01,2022-03-26
12115,34540,3,13.83,2022-03-02,2022-03-16
12116,34542,3,11.64,2022-02-02,2022-02-28
12117,34543,1,22.81,2022-03-19,2022-04-04
12118,34548,3,32.96,2022-04-25,2022-05-16
12119,34550,1,19.17,2022-05-02,2022-05-16
12120,34554,3,19.05,2022-05-05,2022-05-25
12121,34555,3,25.87,2022-04-02,2022-04-23
12122,34556,3,9.79,2022-04-09,2022-05-02
12123,34557,2,14.45,2022-04-22,2022-05-04
12124,34560,2,23.69,2022-05-02,2022-05-19
12125,34563,1,31.94,2022-04-03,2022-04-21
12126,34565,2,9.74,2023-05-24,2023-06-18
12127,34566,2,11.76,2023-06-02,2023-06-14
12128,34568,2,24.92,2023-06-05,2023-06-30
12129,34570,3,22.73,2023-04-24,2023-05-16
12130,34571,1,24.7,2023-04-26,2023-05-08
12131,34572,2,21.89,2023-05-16,2023-06-05
12132,34574,1,25.22,2023-06-28,2023-07-19
12133,34577,1,8.82,2023-04-13,2023-05-01
12134,34578,3,34.52,2023-06-18,2023-07-13
12135,34579,2,8.68,2023-06-18,2023-07-05
12136,34580,3,19.1,2023-07-01,2023-07-23
12137,34582,3,13.01,2021-12-09,2021-12-21
12138,34585,2,26.79,2021-12-20,2022-01-03
12139,34590,1,27.31,2021-12-28,2022-01-14
12140,34594,2,30.4,2021-11-25,2021-12-10
12141,34595,3,6.13,2022-01-03,2022-01-23
12142,34596,2,7.44,2022-02-04,2022-02-26
12143,34600,3,26.65,2022-09-12,2022-10-06
12144,34602,2,31.03,2022-11-17,2022-12-10
12145,34605,3,16.96,2022-12-02,2022-12-20
12146,34607,2,32.44,2022-09-24,2022-10-22
12147,34615,2,10.01,2023-09-12,2023-10-07
12148,34622,1,24.27,2023-08-14,2023-09-08
12149,34633,2,10.87,2021-11-28,2021-12-17
12150,34634,1,10.94,2021-10-24,2021-11-08
12151,34638,1,31.43,2021-11-02,2021-11-21
12152,34643,2,25.62,2023-01-26,2023-02-14
12153,34648,2,26.97,2022-11-15,2022-12-07
12154,34650,2,16.01,2022-12-09,2022-12-25
12155,34652,1,30.92,2022-11-16,2022-12-05
12156,34656,2,6.49,2022-12-08,2022-12-28
12157,34657,2,9.0,2022-08-02,2022-08-22
12158,34658,1,18.99,2022-09-21,2022-10-08
12159,34661,1,17.16,2022-09-05,2022-09-27
12160,34663,2,30.9,2022-08-14,2022-08-30
12161,34668,3,25.27,2023-12-20,2024-01-08
12162,34672,2,5.32,2024-02-09,2024-02-27
12163,34673,3,8.23,2023-12-20,2024-01-08
12164,34675,3,33.57,2024-01-13,2024-02-04
12165,34677,1,8.88,2024-03-02,2024-03-27
12166,34678,1,27.23,2023-12-13,2024-01-01
12167,34683,1,8.66,2022-05-21,2022-06-05
12168,34686,3,27.13,2022-05-19,2022-05-29
12169,34688,2,29.82,2022-04-13,2022-05-06
12170,34689,2,25.07,2022-05-17,2022-06-01
12171,34696,3,8.23,2022-05-07,2022-05-31
12172,34697,2,19.38,2022-03-17,2022-04-07
12173,34705,1,5.25,2023-06-30,2023-07-16
12174,34708,1,12.96,2023-07-27,2023-08-15
12175,34710,2,29.77,2023-06-26,2023-07-21
12176,34712,1,16.81,2023-06-14,2023-06-30
12177,34721,1,17.88,2022-10-18,2022-11-04
12178,34722,1,31.58,2022-09-27,2022-10-21
12179,34724,1,17.57,2022-08-21,2022-09-14
12180,34725,3,14.9,2022-11-05,2022-11-17
12181,34731,3,14.24,2023-03-21,2023-04-13
12182,34732,3,20.6,2023-03-05,2023-03-23
12183,34733,2,28.12,2023-03-19,2023-04-02
12184,34734,3,6.64,2023-02-25,2023-03-16
12185,34736,1,25.73,2023-04-04,2023-04-23
12186,34739,2,8.8,2023-04-07,2023-04-20
12187,34741,3,13.06,2023-03-20,2023-04-09
12188,34743,1,5.94,2023-03-23,2023-04-17
12189,34745,3,30.14,2023-03-21,2023-04-16
12190,34746,1,21.13,2023-03-22,2023-04-18
12191,34747,2,28.71,2023-04-02,2023-04-21
12192,34750,2,29.87,2024-02-17,2024-03-02
12193,34751,1,17.54,2024-01-22,2024-02-07
