IDBillet;IDCanal;IDVol;TarifBase;PrixAchat;DateAchat;Classe;Status
43066;37;VOL02855;867.09;797.98;22/08/2024;Eco;Payé
43067;20;VOL02855;1300.64;1300.64;16/07/2024;Affaire;Payé
43068;24;VOL02855;867.09;867.09;08/08/2024;Eco;Payé
43069;2;VOL02855;867.09;793.21;15/08/2024;Eco;Payé
43070;7;VOL02855;867.09;867.09;04/08/2024;Eco;Payé
43071;7;VOL02855;867.09;867.09;03/10/2024;Eco;Payé
43072;28;VOL02856;95.46;392.46;08/10/2022;Affaire;Payé
43073;36;VOL02856;95.46;95.46;25/09/2022;Eco;Payé
43074;5;VOL02856;95.46;95.46;11/10/2022;Eco;Payé
43075;11;VOL02856;95.46;274.95;25/10/2022;Affaire;Payé
43076;14;VOL02856;95.46;258.21;20/11/2022;Affaire;Payé
43077;9;VOL02856;95.46;95.46;12/09/2022;Eco;Payé
43078;31;VOL02856;95.46;95.46;31/08/2022;Eco;Payé
43079;21;VOL02856;95.46;95.46;12/09/2022;Eco;Payé
43080;25;VOL02856;143.19;143.19;06/10/2022;Affaire;Payé
43081;31;VOL02856;143.19;143.19;16/11/2022;Affaire;Payé
43082;1;VOL02857;866.52;866.52;04/11/2023;Affaire;Payé
43083;41;VOL02857;577.68;425.75;09/01/2024;Eco;Payé
43084;41;VOL02857;866.52;866.52;01/11/2023;Affaire;Payé
43085;20;VOL02857;577.68;577.68;29/12/2023;Eco;Payé
43086;29;VOL02857;577.68;577.68;24/10/2023;Eco;Payé
43087;14;VOL02857;577.68;812.4;13/11/2023;Affaire;Payé
43088;19;VOL02857;577.68;491.84;19/10/2023;Eco;Payé
43089;37;VOL02857;577.68;698.68;08/11/2023;Affaire;Payé
43090;29;VOL02857;577.68;517.77;11/11/2023;Eco;Payé
43091;9;VOL02857;577.68;577.68;13/11/2023;Eco;Payé
43092;18;VOL02857;577.68;659.68;10/12/2023;Affaire;Payé
43093;9;VOL02857;577.68;434.82;22/12/2023;Eco;Payé
43094;22;VOL02857;577.68;577.68;31/12/2023;Eco;Payé
43095;34;VOL02857;577.68;827.68;08/12/2023;Affaire;Payé
43096;24;VOL02857;577.68;577.68;25/12/2023;Eco;Payé
43097;5;VOL02858;1086.34;1060.38;23/08/2022;Affaire;Payé
43098;5;VOL02858;1086.34;1086.34;12/10/2022;Eco;Payé
43099;13;VOL02858;1086.34;1384.34;08/09/2022;Affaire;Payé
43100;18;VOL02858;1086.34;1086.34;23/08/2022;Eco;Payé
43101;9;VOL02858;1086.34;807.69;04/10/2022;Eco;Payé
43102;32;VOL02858;1086.34;1086.34;15/09/2022;Eco;Payé
43103;17;VOL02858;1086.34;862.77;15/08/2022;Eco;Payé
43104;25;VOL02858;1086.34;786.4;23/09/2022;Eco;Payé
43105;13;VOL02858;1086.34;919.04;20/10/2022;Eco;Payé
43106;28;VOL02858;1086.34;1086.34;13/09/2022;Eco;Payé
43107;17;VOL02858;1086.34;1119.36;28/08/2022;Affaire;Payé
43108;9;VOL02858;1086.34;1377.34;23/08/2022;Affaire;Payé
43109;39;VOL02858;1086.34;893.11;18/10/2022;Affaire;Payé
43110;1;VOL02859;587.15;726.15;20/04/2023;Affaire;Payé
43111;40;VOL02859;880.73;779.36;06/05/2023;Affaire;Payé
43112;33;VOL02859;587.15;446.35;23/05/2023;Eco;Payé
43113;2;VOL02859;587.15;587.15;30/04/2023;Eco;Payé
43114;25;VOL02859;587.15;587.15;06/04/2023;Eco;Payé
43115;19;VOL02859;880.73;880.73;05/04/2023;Affaire;Payé
43116;1;VOL02859;587.15;587.15;15/05/2023;Eco;Payé
43117;35;VOL02859;587.15;587.15;20/05/2023;Eco;Payé
43118;31;VOL02859;880.73;880.73;14/04/2023;Affaire;Payé
43119;26;VOL02859;880.73;766.5;02/05/2023;Affaire;Payé
43120;24;VOL02859;880.73;880.73;13/03/2023;Affaire;Payé
43121;14;VOL02859;587.15;587.15;02/05/2023;Eco;Payé
43122;6;VOL02859;880.73;704.5;08/05/2023;Affaire;Payé
43123;35;VOL02859;587.15;587.15;07/03/2023;Eco;Payé
43124;1;VOL02859;587.15;444.53;24/05/2023;Eco;Payé
43125;25;VOL02859;587.15;505.65;18/04/2023;Eco;Payé
43126;12;VOL02860;524.12;524.12;24/06/2022;Eco;Payé
43127;25;VOL02860;524.12;369.29;27/04/2022;Eco;Payé
43128;30;VOL02860;524.12;460.28;13/06/2022;Eco;Payé
43129;37;VOL02860;524.12;524.12;23/05/2022;Eco;Payé
43130;11;VOL02860;524.12;480.51;13/06/2022;Eco;Payé
43131;29;VOL02860;524.12;524.12;05/05/2022;Eco;Payé
43132;39;VOL02860;524.12;524.12;07/07/2022;Eco;Payé
43133;29;VOL02860;786.18;786.18;22/04/2022;Affaire;Payé
43134;37;VOL02860;786.18;545.69;27/06/2022;Affaire;Payé
43135;15;VOL02860;524.12;362.69;03/07/2022;Eco;Payé
43136;30;VOL02860;524.12;524.12;06/05/2022;Eco;Payé
43137;32;VOL02860;524.12;395.55;25/06/2022;Eco;Payé
43138;23;VOL02860;524.12;779.12;04/05/2022;Affaire;Payé
43139;34;VOL02861;614.05;614.05;28/05/2022;Eco;Payé
43140;30;VOL02861;614.05;614.05;08/07/2022;Eco;Payé
43141;1;VOL02861;614.05;558.91;30/07/2022;Eco;Payé
43142;34;VOL02861;614.05;614.05;23/07/2022;Eco;Payé
43143;29;VOL02861;614.05;537.66;09/07/2022;Eco;Payé
43144;24;VOL02861;614.05;845.11;03/08/2022;Affaire;Payé
43145;7;VOL02861;614.05;464.77;28/05/2022;Eco;Payé
43146;19;VOL02861;614.05;614.05;17/07/2022;Eco;Payé
43147;5;VOL02861;614.05;614.05;27/06/2022;Eco;Payé
43148;24;VOL02861;614.05;549.39;09/08/2022;Eco;Payé
43149;17;VOL02862;762.53;1016.53;07/01/2023;Affaire;Payé
43150;1;VOL02862;762.53;502.89;06/02/2023;Eco;Payé
43151;35;VOL02862;762.53;974.53;28/01/2023;Affaire;Payé
43152;14;VOL02862;762.53;762.53;24/01/2023;Eco;Payé
43153;39;VOL02862;762.53;762.53;15/02/2023;Eco;Payé
43154;40;VOL02862;762.53;762.53;04/01/2023;Eco;Payé
43155;6;VOL02862;762.53;762.53;11/01/2023;Eco;Payé
43156;40;VOL02862;762.53;762.53;24/01/2023;Eco;Payé
43157;38;VOL02862;1143.8;1143.8;09/01/2023;Affaire;Payé
43158;22;VOL02862;762.53;988.53;29/01/2023;Affaire;Payé
43159;19;VOL02862;762.53;708.24;28/02/2023;Eco;Payé
43160;15;VOL02862;762.53;762.53;28/03/2023;Eco;Payé
43161;25;VOL02862;1143.8;918.93;15/02/2023;Affaire;Payé
43162;41;VOL02862;762.53;790.82;01/03/2023;Affaire;Payé
43163;10;VOL02863;72.76;72.76;16/10/2024;Eco;Payé
43164;14;VOL02863;72.76;196.76;04/08/2024;Affaire;Payé
43165;21;VOL02863;72.76;72.76;28/09/2024;Eco;Payé
43166;4;VOL02863;72.76;62.38;13/09/2024;Eco;Payé
43167;5;VOL02863;72.76;72.76;15/09/2024;Eco;Payé
43168;30;VOL02863;72.76;57.53;18/09/2024;Eco;Payé
43169;39;VOL02863;72.76;72.76;22/09/2024;Eco;Payé
43170;8;VOL02863;72.76;72.76;02/10/2024;Eco;Payé
43171;33;VOL02863;72.76;154.76;09/08/2024;Affaire;Payé
43172;2;VOL02863;72.76;72.76;01/10/2024;Eco;Payé
43173;14;VOL02863;72.76;372.76;19/09/2024;Affaire;Payé
43174;32;VOL02864;942.01;942.01;02/10/2021;Affaire;Payé
43175;5;VOL02864;628.01;846.01;05/12/2021;Affaire;Payé
43176;11;VOL02864;628.01;628.01;08/12/2021;Eco;Payé
43177;41;VOL02864;628.01;425.41;12/12/2021;Eco;Payé
43178;6;VOL02864;628.01;628.01;19/12/2021;Eco;Payé
43179;21;VOL02864;628.01;628.01;20/10/2021;Eco;Payé
43180;1;VOL02864;942.01;766.14;14/10/2021;Affaire;Payé
43181;18;VOL02864;628.01;501.15;24/10/2021;Eco;Payé
43182;12;VOL02864;628.01;574.63;13/12/2021;Eco;Payé
43183;13;VOL02864;628.01;691.92;10/12/2021;Affaire;Payé
43184;15;VOL02864;628.01;628.01;24/11/2021;Eco;Payé
43185;32;VOL02865;143.75;143.75;24/01/2022;Affaire;Payé
43186;9;VOL02865;95.83;95.83;06/01/2022;Eco;Payé
43187;41;VOL02865;143.75;143.75;01/03/2022;Affaire;Payé
43188;3;VOL02865;143.75;94.04;17/02/2022;Affaire;Payé
43189;31;VOL02865;95.83;74.53;06/03/2022;Eco;Payé
43190;39;VOL02865;95.83;95.83;08/01/2022;Eco;Payé
43191;34;VOL02865;143.75;143.75;14/03/2022;Affaire;Payé
43192;40;VOL02865;95.83;95.83;23/12/2021;Eco;Payé
43193;6;VOL02865;95.83;95.83;18/02/2022;Eco;Payé
43194;32;VOL02865;95.83;95.83;05/02/2022;Eco;Payé
43195;2;VOL02865;95.83;383.83;11/01/2022;Affaire;Payé
43196;37;VOL02865;95.83;95.83;29/12/2021;Eco;Payé
43197;1;VOL02865;95.83;95.83;05/02/2022;Eco;Payé
43198;9;VOL02866;756.05;993.05;22/10/2021;Affaire;Payé
43199;23;VOL02866;756.05;973.05;30/12/2021;Affaire;Payé
43200;42;VOL02866;756.05;710.01;03/11/2021;Eco;Payé
43201;28;VOL02866;756.05;657.76;31/12/2021;Eco;Payé
43202;31;VOL02866;756.05;578.15;23/11/2021;Eco;Payé
43203;19;VOL02866;756.05;1004.05;26/11/2021;Affaire;Payé
43204;29;VOL02866;756.05;756.05;19/12/2021;Eco;Payé
43205;37;VOL02866;756.05;944.05;13/11/2021;Affaire;Payé
43206;39;VOL02866;756.05;756.05;03/12/2021;Eco;Payé
43207;13;VOL02866;756.05;756.05;25/10/2021;Eco;Payé
43208;33;VOL02866;756.05;665.25;12/01/2022;Eco;Payé
43209;21;VOL02866;756.05;756.05;23/10/2021;Eco;Payé
43210;28;VOL02866;1134.08;874.26;16/12/2021;Affaire;Payé
43211;34;VOL02866;756.05;756.05;10/01/2022;Eco;Payé
43212;9;VOL02867;337.03;337.03;02/05/2023;Eco;Payé
43213;23;VOL02867;337.03;219.64;08/02/2023;Eco;Payé
43214;12;VOL02867;337.03;283.31;14/02/2023;Eco;Payé
43215;15;VOL02867;337.03;337.03;30/03/2023;Eco;Payé
43216;25;VOL02867;505.54;505.54;22/03/2023;Affaire;Payé
43217;39;VOL02867;337.03;337.03;19/04/2023;Eco;Payé
43218;23;VOL02867;505.54;474.3;19/03/2023;Affaire;Payé
43219;34;VOL02867;337.03;261.57;03/03/2023;Eco;Payé
43220;17;VOL02867;337.03;337.03;02/04/2023;Eco;Payé
43221;30;VOL02867;337.03;477.03;18/03/2023;Affaire;Payé
43222;7;VOL02868;665.36;665.36;03/03/2022;Eco;Payé
43223;33;VOL02868;665.36;457.57;06/03/2022;Eco;Payé
43224;14;VOL02868;665.36;665.36;08/03/2022;Eco;Payé
43225;40;VOL02868;665.36;558.5;02/02/2022;Eco;Payé
43226;3;VOL02868;665.36;602.02;22/03/2022;Eco;Payé
43227;2;VOL02868;665.36;665.36;03/02/2022;Eco;Payé
43228;6;VOL02868;665.36;811.63;07/01/2022;Affaire;Payé
43229;4;VOL02868;665.36;665.36;27/02/2022;Eco;Payé
43230;34;VOL02868;665.36;913.36;17/01/2022;Affaire;Payé
43231;32;VOL02868;665.36;777.72;25/02/2022;Affaire;Payé
43232;22;VOL02868;665.36;562.56;06/02/2022;Eco;Payé
43233;41;VOL02868;998.04;806.42;18/02/2022;Affaire;Payé
43234;14;VOL02868;665.36;665.36;02/01/2022;Eco;Payé
43235;3;VOL02868;998.04;998.04;07/02/2022;Affaire;Payé
43236;3;VOL02869;1081.34;1081.34;03/06/2024;Eco;Payé
43237;19;VOL02869;1081.34;1081.34;02/07/2024;Eco;Payé
43238;28;VOL02869;1081.34;1081.34;04/06/2024;Eco;Payé
43239;32;VOL02869;1622.01;1182.12;27/06/2024;Affaire;Payé
43240;34;VOL02869;1081.34;1267.34;03/07/2024;Affaire;Payé
43241;22;VOL02869;1081.34;778.89;01/07/2024;Eco;Payé
43242;13;VOL02869;1081.34;1250.34;05/08/2024;Affaire;Payé
43243;11;VOL02869;1081.34;1015.49;06/07/2024;Eco;Payé
43244;38;VOL02869;1622.01;1111.08;09/06/2024;Affaire;Payé
43245;3;VOL02869;1081.34;1081.34;13/07/2024;Eco;Payé
43246;15;VOL02869;1081.34;909.41;16/06/2024;Eco;Payé
43247;15;VOL02869;1081.34;1081.34;08/07/2024;Eco;Payé
43248;25;VOL02869;1081.34;1363.34;25/06/2024;Affaire;Payé
43249;12;VOL02869;1622.01;1622.01;04/07/2024;Affaire;Payé
43250;36;VOL02869;1081.34;1371.34;06/06/2024;Affaire;Payé
43251;29;VOL02869;1081.34;1081.34;06/06/2024;Eco;Payé
43252;21;VOL02869;1081.34;1006.4;22/05/2024;Eco;Payé
43253;26;VOL02869;1622.01;1326.16;09/08/2024;Affaire;Payé
43254;26;VOL02870;429.73;607.14;12/10/2023;Affaire;Payé
43255;4;VOL02870;644.59;579.81;06/12/2023;Affaire;Payé
43256;23;VOL02870;429.73;676.73;03/01/2024;Affaire;Payé
43257;9;VOL02870;429.73;429.73;21/10/2023;Eco;Payé
43258;20;VOL02870;429.73;429.73;10/11/2023;Eco;Payé
43259;21;VOL02870;429.73;407.68;18/10/2023;Eco;Payé
43260;22;VOL02870;429.73;429.73;21/12/2023;Eco;Payé
43261;37;VOL02870;429.73;349.89;06/11/2023;Eco;Payé
43262;32;VOL02870;429.73;651.73;22/11/2023;Affaire;Payé
43263;26;VOL02870;429.73;429.73;04/12/2023;Eco;Payé
43264;17;VOL02870;644.59;571.11;29/11/2023;Affaire;Payé
43265;12;VOL02870;429.73;553.97;08/12/2023;Affaire;Payé
43266;36;VOL02870;429.73;521.73;01/01/2024;Affaire;Payé
43267;2;VOL02871;314.73;314.73;04/02/2024;Eco;Payé
43268;1;VOL02871;314.73;344.82;23/12/2023;Affaire;Payé
43269;1;VOL02871;314.73;548.73;24/11/2023;Affaire;Payé
43270;27;VOL02871;472.1;317.2;10/02/2024;Affaire;Payé
43271;32;VOL02871;314.73;437.73;07/01/2024;Affaire;Payé
43272;5;VOL02871;314.73;284.36;24/01/2024;Eco;Payé
43273;10;VOL02871;314.73;388.43;15/12/2023;Affaire;Payé
43274;14;VOL02871;314.73;314.73;05/01/2024;Eco;Payé
43275;16;VOL02871;314.73;314.73;27/12/2023;Eco;Payé
43276;1;VOL02871;314.73;314.73;16/12/2023;Eco;Payé
43277;11;VOL02871;472.1;472.1;20/11/2023;Affaire;Payé
43278;34;VOL02871;314.73;314.73;02/12/2023;Eco;Payé
43279;9;VOL02871;314.73;314.73;14/12/2023;Eco;Payé
43280;2;VOL02871;314.73;447.73;16/01/2024;Affaire;Payé
43281;14;VOL02871;314.73;418.73;04/12/2023;Affaire;Payé
43282;18;VOL02872;573.98;573.98;10/09/2022;Eco;Payé
43283;10;VOL02872;860.97;860.97;06/08/2022;Affaire;Payé
43284;25;VOL02872;573.98;573.98;21/09/2022;Eco;Payé
43285;21;VOL02872;573.98;436.68;26/08/2022;Eco;Payé
43286;19;VOL02872;573.98;485.13;11/09/2022;Eco;Payé
43287;28;VOL02872;573.98;396.56;23/10/2022;Eco;Payé
43288;19;VOL02872;573.98;467.33;13/08/2022;Eco;Payé
43289;24;VOL02872;860.97;605.0;09/10/2022;Affaire;Payé
43290;3;VOL02872;860.97;725.45;18/08/2022;Affaire;Payé
43291;24;VOL02872;573.98;573.98;02/09/2022;Eco;Payé
43292;2;VOL02872;860.97;738.54;12/10/2022;Affaire;Payé
43293;20;VOL02872;860.97;572.98;02/10/2022;Affaire;Payé
43294;25;VOL02872;573.98;573.98;18/10/2022;Eco;Payé
43295;12;VOL02872;573.98;785.98;25/09/2022;Affaire;Payé
43296;27;VOL02872;860.97;860.97;19/08/2022;Affaire;Payé
43297;36;VOL02872;573.98;526.45;19/08/2022;Eco;Payé
43298;19;VOL02872;573.98;573.98;03/09/2022;Eco;Payé
43299;27;VOL02872;573.98;573.98;07/09/2022;Eco;Payé
43300;35;VOL02872;573.98;644.96;03/09/2022;Affaire;Payé
43301;23;VOL02872;573.98;573.98;26/09/2022;Eco;Payé
43302;16;VOL02873;786.47;638.77;15/10/2022;Eco;Payé
43303;16;VOL02873;1179.71;1179.71;10/10/2022;Affaire;Payé
43304;9;VOL02873;786.47;786.47;06/11/2022;Eco;Payé
43305;33;VOL02873;786.47;855.84;15/12/2022;Affaire;Payé
43306;11;VOL02873;786.47;786.47;04/10/2022;Eco;Payé
43307;8;VOL02873;786.47;664.57;21/11/2022;Eco;Payé
43308;10;VOL02873;1179.71;996.15;01/12/2022;Affaire;Payé
43309;30;VOL02873;1179.71;1179.71;03/11/2022;Affaire;Payé
43310;33;VOL02873;786.47;729.53;01/10/2022;Eco;Payé
43311;23;VOL02873;786.47;650.8;29/09/2022;Affaire;Payé
43312;8;VOL02873;786.47;865.71;27/10/2022;Affaire;Payé
43313;41;VOL02873;786.47;786.47;06/10/2022;Eco;Payé
43314;24;VOL02873;786.47;585.61;15/12/2022;Eco;Payé
43315;35;VOL02873;1179.71;861.19;11/11/2022;Affaire;Payé
43316;26;VOL02873;786.47;786.47;16/12/2022;Eco;Payé
43317;41;VOL02873;786.47;682.89;04/10/2022;Eco;Payé
43318;17;VOL02873;786.47;786.47;10/11/2022;Eco;Payé
43319;3;VOL02873;786.47;786.47;28/09/2022;Eco;Payé
43320;41;VOL02873;1179.71;1179.71;20/12/2022;Affaire;Payé
43321;20;VOL02873;786.47;1003.47;14/11/2022;Affaire;Payé
43322;36;VOL02874;463.81;463.81;15/12/2021;Eco;Payé
43323;15;VOL02874;463.81;463.81;15/01/2022;Eco;Payé
43324;24;VOL02874;695.71;470.23;26/02/2022;Affaire;Payé
43325;20;VOL02874;463.81;463.81;06/01/2022;Eco;Payé
43326;40;VOL02874;463.81;440.57;22/12/2021;Eco;Payé
43327;21;VOL02874;463.81;427.68;25/01/2022;Eco;Payé
43328;31;VOL02874;463.81;463.81;22/12/2021;Eco;Payé
43329;19;VOL02874;463.81;463.81;21/01/2022;Eco;Payé
43330;39;VOL02874;463.81;463.81;08/02/2022;Eco;Payé
43331;19;VOL02874;463.81;637.81;29/12/2021;Affaire;Payé
43332;21;VOL02874;463.81;345.72;23/01/2022;Eco;Payé
43333;4;VOL02874;463.81;427.12;28/01/2022;Eco;Payé
43334;5;VOL02874;695.71;592.19;03/02/2022;Affaire;Payé
43335;13;VOL02874;463.81;619.81;07/02/2022;Affaire;Payé
43336;1;VOL02874;463.81;401.8;05/02/2022;Eco;Payé
43337;16;VOL02874;463.81;463.81;12/02/2022;Eco;Payé
43338;4;VOL02874;695.71;583.56;09/01/2022;Affaire;Payé
43339;42;VOL02874;695.71;507.73;07/01/2022;Affaire;Payé
43340;11;VOL02874;463.81;463.81;29/12/2021;Eco;Payé
43341;25;VOL02874;695.71;695.71;05/01/2022;Affaire;Payé
43342;9;VOL02875;79.26;62.7;03/02/2024;Eco;Payé
43343;15;VOL02875;79.26;79.26;08/03/2024;Eco;Payé
43344;18;VOL02875;79.26;79.26;08/02/2024;Eco;Payé
43345;42;VOL02875;79.26;79.26;03/02/2024;Eco;Payé
43346;8;VOL02875;118.88;118.88;10/03/2024;Affaire;Payé
43347;29;VOL02875;118.88;84.64;26/03/2024;Affaire;Payé
43348;26;VOL02875;79.26;79.26;22/04/2024;Eco;Payé
43349;8;VOL02875;118.88;118.88;25/04/2024;Affaire;Payé
43350;2;VOL02875;79.26;66.09;24/03/2024;Eco;Payé
43351;16;VOL02875;79.26;194.26;19/04/2024;Affaire;Payé
43352;34;VOL02875;79.26;296.26;11/02/2024;Affaire;Payé
43353;1;VOL02875;79.26;58.65;16/04/2024;Eco;Payé
43354;9;VOL02875;118.88;118.88;18/02/2024;Affaire;Payé
43355;36;VOL02875;118.88;118.88;29/02/2024;Affaire;Payé
43356;2;VOL02875;79.26;79.26;02/03/2024;Eco;Payé
43357;36;VOL02875;118.88;118.88;04/03/2024;Affaire;Payé
43358;9;VOL02875;118.88;118.88;06/04/2024;Affaire;Payé
43359;41;VOL02875;79.26;79.26;24/04/2024;Eco;Payé
43360;32;VOL02875;118.88;90.76;09/03/2024;Affaire;Payé
43361;15;VOL02875;79.26;79.26;12/02/2024;Eco;Payé
43362;24;VOL02876;318.74;318.74;16/01/2023;Eco;Payé
43363;37;VOL02876;318.74;318.74;24/02/2023;Eco;Payé
43364;6;VOL02876;318.74;236.31;01/02/2023;Eco;Payé
43365;11;VOL02876;318.74;226.59;08/02/2023;Eco;Payé
43366;17;VOL02876;318.74;240.2;26/01/2023;Eco;Payé
43367;20;VOL02876;478.11;403.19;14/02/2023;Affaire;Payé
43368;16;VOL02876;318.74;222.86;14/01/2023;Eco;Payé
43369;30;VOL02876;318.74;459.43;31/12/2022;Affaire;Payé
43370;13;VOL02876;318.74;500.85;22/01/2023;Affaire;Payé
43371;11;VOL02876;318.74;242.88;21/01/2023;Eco;Payé
43372;39;VOL02876;318.74;503.74;16/03/2023;Affaire;Payé
43373;25;VOL02876;318.74;318.74;28/01/2023;Eco;Payé
43374;16;VOL02876;318.74;405.74;17/02/2023;Affaire;Payé
43375;32;VOL02876;478.11;478.11;22/01/2023;Affaire;Payé
43376;20;VOL02876;318.74;318.74;03/02/2023;Eco;Payé
43377;1;VOL02877;186.64;186.64;02/10/2023;Eco;Payé
43378;41;VOL02877;186.64;186.64;16/08/2023;Eco;Payé
43379;2;VOL02877;279.96;279.96;17/07/2023;Affaire;Payé
43380;35;VOL02877;186.64;186.64;19/08/2023;Eco;Payé
43381;29;VOL02877;186.64;186.64;09/08/2023;Eco;Payé
43382;5;VOL02877;186.64;186.64;10/08/2023;Eco;Payé
43383;19;VOL02877;186.64;391.17;21/09/2023;Affaire;Payé
43384;33;VOL02877;186.64;186.64;28/07/2023;Eco;Payé
43385;14;VOL02877;186.64;127.74;15/07/2023;Eco;Payé
43386;22;VOL02877;186.64;186.64;28/09/2023;Eco;Payé
43387;5;VOL02877;279.96;279.96;03/09/2023;Affaire;Payé
43388;40;VOL02877;186.64;186.64;29/08/2023;Eco;Payé
43389;2;VOL02877;186.64;155.98;15/08/2023;Eco;Payé
43390;17;VOL02877;186.64;174.45;08/10/2023;Eco;Payé
43391;6;VOL02877;186.64;161.8;15/07/2023;Eco;Payé
43392;42;VOL02877;186.64;186.64;23/07/2023;Eco;Payé
43393;38;VOL02877;186.64;436.64;14/08/2023;Affaire;Payé
43394;2;VOL02877;186.64;186.64;17/09/2023;Eco;Payé
43395;41;VOL02877;279.96;279.96;15/09/2023;Affaire;Payé
43396;22;VOL02877;186.64;410.64;16/09/2023;Affaire;Payé
43397;12;VOL02878;877.7;877.7;05/04/2023;Eco;Payé
43398;30;VOL02878;877.7;802.57;08/03/2023;Eco;Payé
43399;26;VOL02878;877.7;877.7;16/02/2023;Eco;Payé
43400;27;VOL02878;1316.55;1316.55;27/04/2023;Affaire;Payé
43401;18;VOL02878;877.7;686.19;07/03/2023;Eco;Payé
43402;25;VOL02878;877.7;1160.7;27/04/2023;Affaire;Payé
43403;13;VOL02878;877.7;811.37;11/03/2023;Affaire;Payé
43404;16;VOL02878;877.7;969.7;03/04/2023;Affaire;Payé
43405;7;VOL02878;1316.55;1207.54;14/02/2023;Affaire;Payé
43406;16;VOL02878;877.7;756.05;24/03/2023;Eco;Payé
43407;39;VOL02879;622.92;536.96;10/02/2024;Eco;Payé
43408;13;VOL02879;622.92;499.52;11/03/2024;Eco;Payé
43409;33;VOL02879;934.38;934.38;18/04/2024;Affaire;Payé
43410;13;VOL02879;934.38;934.38;20/02/2024;Affaire;Payé
43411;5;VOL02879;622.92;622.92;20/02/2024;Eco;Payé
43412;39;VOL02879;622.92;795.92;26/02/2024;Affaire;Payé
43413;42;VOL02879;622.92;622.92;09/02/2024;Eco;Payé
43414;21;VOL02879;622.92;622.92;13/03/2024;Eco;Payé
43415;30;VOL02879;934.38;934.38;08/03/2024;Affaire;Payé
43416;3;VOL02879;622.92;726.92;18/03/2024;Affaire;Payé
43417;40;VOL02879;934.38;934.38;31/03/2024;Affaire;Payé
43418;19;VOL02879;622.92;695.5;04/04/2024;Affaire;Payé
43419;2;VOL02879;622.92;622.92;09/04/2024;Eco;Payé
43420;18;VOL02880;115.24;98.24;26/07/2023;Eco;Payé
43421;12;VOL02880;115.24;115.24;31/08/2023;Eco;Payé
43422;7;VOL02880;115.24;115.24;30/09/2023;Eco;Payé
43423;2;VOL02880;115.24;115.24;01/08/2023;Eco;Payé
43424;40;VOL02880;172.86;172.86;26/07/2023;Affaire;Payé
43425;28;VOL02880;172.86;172.86;02/10/2023;Affaire;Payé
43426;31;VOL02880;115.24;115.24;06/10/2023;Eco;Payé
43427;18;VOL02880;115.24;115.24;17/09/2023;Eco;Payé
43428;28;VOL02880;115.24;115.24;17/09/2023;Eco;Payé
43429;11;VOL02880;115.24;80.82;03/08/2023;Eco;Payé
43430;32;VOL02880;115.24;85.47;07/09/2023;Eco;Payé
43431;28;VOL02880;115.24;115.24;24/07/2023;Eco;Payé
43432;35;VOL02880;115.24;115.24;21/09/2023;Eco;Payé
43433;20;VOL02881;562.68;562.68;09/05/2023;Eco;Payé
43434;41;VOL02881;562.68;374.18;05/05/2023;Eco;Payé
43435;8;VOL02881;562.68;419.98;22/05/2023;Eco;Payé
43436;28;VOL02881;562.68;513.39;05/06/2023;Eco;Payé
43437;30;VOL02881;562.68;562.68;04/06/2023;Eco;Payé
43438;20;VOL02881;562.68;772.68;25/06/2023;Affaire;Payé
43439;20;VOL02881;844.02;844.02;09/04/2023;Affaire;Payé
43440;32;VOL02881;562.68;562.68;06/04/2023;Eco;Payé
43441;38;VOL02881;562.68;562.68;30/04/2023;Eco;Payé
43442;10;VOL02881;562.68;862.68;27/06/2023;Affaire;Payé
43443;37;VOL02881;562.68;832.68;11/04/2023;Affaire;Payé
43444;28;VOL02881;562.68;761.68;04/06/2023;Affaire;Payé
43445;14;VOL02881;562.68;562.68;17/05/2023;Eco;Payé
43446;39;VOL02881;562.68;562.68;07/05/2023;Eco;Payé
43447;11;VOL02881;562.68;562.68;12/06/2023;Eco;Payé
43448;7;VOL02882;397.58;593.77;04/05/2022;Affaire;Payé
43449;12;VOL02882;397.58;629.58;14/03/2022;Affaire;Payé
43450;14;VOL02882;397.58;397.58;14/05/2022;Eco;Payé
43451;9;VOL02882;397.58;397.58;17/03/2022;Eco;Payé
43452;26;VOL02882;596.37;596.37;22/03/2022;Affaire;Payé
43453;1;VOL02882;397.58;397.58;13/04/2022;Eco;Payé
43454;3;VOL02882;596.37;596.37;04/05/2022;Affaire;Payé
43455;36;VOL02882;596.37;596.37;24/04/2022;Affaire;Payé
43456;2;VOL02882;397.58;685.58;19/05/2022;Affaire;Payé
43457;35;VOL02882;596.37;596.37;11/03/2022;Affaire;Payé
43458;29;VOL02883;144.05;130.62;05/01/2024;Affaire;Payé
43459;19;VOL02883;144.05;124.23;22/11/2023;Affaire;Payé
43460;12;VOL02883;96.03;96.03;11/01/2024;Eco;Payé
43461;33;VOL02883;96.03;85.22;29/10/2023;Eco;Payé
43462;9;VOL02883;96.03;85.98;03/01/2024;Eco;Payé
43463;39;VOL02883;96.03;96.03;23/12/2023;Eco;Payé
43464;26;VOL02883;96.03;96.03;18/01/2024;Eco;Payé
43465;11;VOL02883;96.03;96.03;23/12/2023;Eco;Payé
43466;4;VOL02883;144.05;115.76;18/11/2023;Affaire;Payé
43467;11;VOL02883;144.05;111.16;01/01/2024;Affaire;Payé
43468;35;VOL02883;144.05;106.73;07/12/2023;Affaire;Payé
