id_miles,id_participant,id_vol,miles_calculé,IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
6500,816,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6501,816,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6502,816,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6503,816,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6504,817,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6505,817,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6506,817,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6507,817,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6508,817,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6509,817,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6510,817,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6511,817,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6512,817,VOL01066,77,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6513,817,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6514,818,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6515,818,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6516,818,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6517,818,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6518,818,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6519,818,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6520,818,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6521,818,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6522,818,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6523,818,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6524,819,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6525,819,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6526,819,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6527,819,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6528,819,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6529,819,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6530,819,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6531,819,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6532,819,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6533,819,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6534,820,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6535,820,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6536,820,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6537,820,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6538,821,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6539,821,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6540,821,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6541,821,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6542,821,VOL02918,101,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6543,821,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6544,822,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6545,822,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6546,822,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6547,822,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6548,822,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6549,822,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6550,822,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6551,822,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6552,822,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6553,822,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6554,822,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6555,823,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6556,823,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6557,823,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6558,823,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6559,823,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6560,823,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6561,823,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6562,823,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6563,823,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6564,823,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6565,824,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6566,824,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6567,824,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6568,824,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6569,824,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6570,824,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6571,824,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6572,824,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6573,824,VOL01066,77,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6574,824,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6575,825,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6576,825,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6577,825,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6578,825,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6579,825,VOL02918,78,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6580,825,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6581,826,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6582,826,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6583,826,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6584,826,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6585,826,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6586,826,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6587,826,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6588,826,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6589,827,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6590,827,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6591,827,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6592,827,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6593,827,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6594,827,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6595,827,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6596,827,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6597,828,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6598,828,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6599,828,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6600,828,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6601,828,VOL02918,101,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6602,828,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6603,829,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6604,829,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6605,829,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6606,829,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6607,829,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6608,829,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6609,829,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6610,829,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6611,830,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6612,830,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6613,830,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6614,830,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6615,830,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6616,830,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6617,830,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6618,830,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6619,830,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6620,830,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6621,831,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6622,831,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6623,831,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6624,831,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6625,831,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6626,831,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6627,831,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6628,831,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6629,832,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6630,832,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6631,832,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6632,832,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6633,833,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6634,833,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6635,833,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6636,833,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6637,833,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6638,833,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6639,833,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6640,833,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6641,833,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6642,833,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6643,834,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6644,834,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6645,834,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6646,834,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6647,834,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6648,834,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6649,834,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6650,834,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6651,835,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6652,835,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6653,835,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6654,835,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6655,836,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6656,836,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6657,836,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6658,836,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6659,836,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6660,836,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6661,836,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6662,836,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6663,836,VOL01066,34,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6664,836,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6665,837,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6666,837,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6667,837,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6668,837,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6669,837,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6670,837,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6671,837,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6672,837,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6673,838,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6674,838,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6675,838,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6676,838,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6677,838,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6678,838,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6679,838,VOL00389,77,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6680,838,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6681,839,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6682,839,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6683,839,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6684,839,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6685,839,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6686,839,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6687,840,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6688,840,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6689,840,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6690,840,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6691,840,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6692,840,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6693,840,VOL00389,60,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6694,840,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6695,841,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6696,841,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6697,841,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6698,841,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6699,841,VOL02918,78,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6700,841,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6701,842,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6702,842,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6703,842,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6704,842,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6705,842,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6706,842,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6707,843,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6708,843,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6709,843,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6710,843,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6711,843,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6712,843,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6713,844,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6714,844,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6715,844,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6716,844,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6717,844,VOL02918,101,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6718,844,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6719,845,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6720,845,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6721,845,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6722,845,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6723,845,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6724,845,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6725,846,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6726,846,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6727,846,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6728,846,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6729,846,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6730,846,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6731,846,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6732,846,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6733,847,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6734,847,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6735,847,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6736,847,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6737,847,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6738,847,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6739,847,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6740,847,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6741,847,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6742,847,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6743,847,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6744,848,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6745,848,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6746,848,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6747,848,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6748,848,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6749,848,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6750,848,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6751,848,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6752,849,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6753,849,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6754,849,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6755,849,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6756,849,VOL02918,22,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6757,849,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6758,850,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6759,850,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6760,850,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6761,850,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6762,850,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6763,850,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6764,851,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6765,851,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6766,851,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6767,851,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6768,851,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
